item_id,src_file,src_line,kind,heading_path,content,design_dest,actual_file,actual_line,verdict,note
B-0083,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,138,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,"setThreadContextValues(sheetName, ""threadContext""); // 【説明】スレッドコンテキストの設定",B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,140,KEPT,"照合方法: para/admonition 冒頭（句点区切り）: setThreadContextValues(sheetName, ""threa; after L140 に同テキスト存在"
B-0084,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,141,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,// ～中略～,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,143,KEPT,照合方法: para/admonition 冒頭（句点区切り）: ～中略～; after L143 に同テキスト存在
B-0085,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,143,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,for (int i = 0; i < sysAcctDatas.size(); i++) {,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,145,KEPT,照合方法: para/admonition 冒頭（句点区切り）: for (int i = 0; i < sysAcctDatas.size();; after L145 に同テキスト存在
B-0086,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,145,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,// ～中略～,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,143,KEPT,照合方法: para/admonition 冒頭（句点区切り）: ～中略～; after L143 に同テキスト存在
B-0087,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,147,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,// データベース準備 setUpDb(sheetName); // 【説明】事前データの投入。 // 【説明】各ケースごとに初期化するためループ中で実行する。,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,149,KEPT,照合方法: para/admonition 冒頭（句点区切り）: // データベース準備; after L149 に同テキスト存在
B-0088,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,151,para,テストデータとテストクラスの作成 > 事前準備データの作成処理,// ～後略～,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,93,KEPT,照合方法: para/admonition 冒頭（句点区切り）: ～後略～; after L93 に同テキスト存在
B-0089,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,157,heading,テストデータとテストクラスの作成,,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,33,KEPT,照合方法: heading タイトル全文: 処理終了後のデータベースの状況を確認しなければならないもの; after L33 に同テキスト存在
B-0090,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,162,heading,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの,,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,163,KEPT,照合方法: heading タイトル全文: テストデータ(入力値)の作成; after L163 に同テキスト存在
B-0091,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,163,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,テスト対象メソッドの引数を用意する。今回の例では、以下の3つが必要となる。なお、各データの同じ行で1組のテストデータとなる(例えば、sysAcctEntityの1行目と、\ usersEntityの1行目と、grpSysAcctEntityの1行目で1ケース分のテストデータとなる)。,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,165,KEPT,照合方法: para/admonition 冒頭（句点区切り）: テスト対象メソッドの引数を用意する。; after L165 に同テキスト存在
B-0092,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,166,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,* sysAcctEntity:システムアカウントエンティティのデータ * usersEntity:ユーザエンティティのデータ * grpSysAcctEntity:グループシステムアカウントエンティティのデータ,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,168,KEPT,照合方法: para/admonition 冒頭（句点区切り）: * sysAcctEntity:システムアカウントエンティティのデータ; after L168 に同テキスト存在
B-0093,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,170,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,sysAcctEntityのuseCaseIdはuseCaseIdプロパティに設定される値そのものではなく(SystemAccountEntityのuseCaseIdプロパティは配列)、図中矢印で示している別の\ 表のデータを指している。テストコードでは、取得した値をキーとして更にデータを取得、配列を作成し、useCa,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,172,KEPT,照合方法: para/admonition 冒頭（句点区切り）: sysAcctEntityのuseCaseIdはuseCaseIdプロパティに設; after L172 に同テキスト存在
B-0094,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,173,figure,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,./_image/componentUnitTest_inputData.png,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,175,KEPT,照合方法: figure/image 冒頭; after L175 に同テキスト存在
B-0095,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,177,code,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,,B-3,,,MISSING,照合方法: code content が空; 照合失敗: pattern=None
B-0096,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,179,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,// ～前略～,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,130,KEPT,照合方法: para/admonition 冒頭（句点区切り）: ～前略～; after L130 に同テキスト存在
B-0097,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,181,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,"public void testRegisterUser1() { String sheetName = ""registerUser"";",B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,137,KEPT,照合方法: para/admonition 冒頭（句点区切り）: public void testRegisterUser1() { String; after L137 に近似テキスト存在（行移動）
B-0098,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,184,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,"setThreadContextValues(sheetName, ""threadContext"");",B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,140,KEPT,"照合方法: para/admonition 冒頭（句点区切り）: setThreadContextValues(sheetName, ""threa; after L140 に同テキスト存在"
B-0099,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,186,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,"List<Map<String, String>> sysAcctDatas = getListMap(sheetName, ""sysAcctEntity""); List<Map<String, String>> usersDatas = getListMap(sheetName, ""usersEntity""); Li",B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,188,KEPT,"照合方法: para/admonition 冒頭（句点区切り）: List<Map<String, String>> sysAcctDatas =; after L188 に同テキスト存在"
B-0100,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,193,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,SystemAccountEntity sysAcct = null; UsersEntity users = null; UgroupSystemAccountEntity grpSysAcct = null; for (int i = 0; i < sysAcctDatas.size(); i++) {,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,172,KEPT,照合方法: para/admonition 冒頭（句点区切り）: SystemAccountEntity sysAcct = null; User; after L172 に近似テキスト存在（行移動）
B-0101,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,198,para,テストデータとテストクラスの作成 > 処理終了後のデータベースの状況を確認しなければならないもの > テストデータ(入力値)の作成,// ～中略～,B-3,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/02_componentUnitTest.rst,143,KEPT,照合方法: para/admonition 冒頭（句点区切り）: ～中略～; after L143 に同テキスト存在
