# 生成: detect_term_variants.py scan (--terms .rn/20260724-ntf-yaml-support/mapping/tools/term_candidates.tsv)
# コーパス: current,input,fw,design
# 基準コミット(current): c24190607fef5d76c607aa08b36d2ab2f813efe5
category	canonical	surface	corpus	count	files	locations
電文	応答電文	応答電文	current	67	13	ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/batch.rst:109;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/batch.rst:113;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_receive.rst:54;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst:52;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst:55;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:170;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:20;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:23;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:52;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:61;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:81;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:94;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst:169;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst:176;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:223;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:16;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:19;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:32;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:36;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:56;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:84;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:87;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:89;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:97;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:113;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:115;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:120;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:166;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:167;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:207;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:264;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:277;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/http_send_sync.rst:27;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/http_send_sync.rst:44;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:26;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:28;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:45;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:51;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:61;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:73;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:74;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:77;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:141;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:142;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:154;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:179;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:181;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:182;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/send_sync.rst:202;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst:289;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst:290;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_real.rst:111;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_real.rst:163;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:46;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:60;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:94;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:96;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:103;ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst:120
電文	応答電文	応答電文	input	22	4	.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:54;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:55;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:267;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:269;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:333;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:334;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:338;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:372;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:373;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:385;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:423;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:424;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md:9;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md:72;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md:124;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md:90;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md:92;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md:219;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md:147;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md:148;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md:443;.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md:508
電文	応答電文	応答電文	fw	58	10	ja/application_framework/application_framework/handlers/http_messaging/http_messaging_request_parsing_handler.rst:47;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:9;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:10;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:15;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:46;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:49;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:52;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:61;ja/application_framework/application_framework/handlers/http_messaging/http_messaging_response_building_handler.rst:70;ja/application_framework/application_framework/handlers/mom_messaging/message_reply_handler.rst:10;ja/application_framework/application_framework/handlers/mom_messaging/message_reply_handler.rst:14;ja/application_framework/application_framework/handlers/mom_messaging/message_reply_handler.rst:37;ja/application_framework/application_framework/handlers/mom_messaging/message_reply_handler.rst:45;ja/application_framework/application_framework/handlers/mom_messaging/message_reply_handler.rst:53;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:11;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:12;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:19;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:24;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:25;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:26;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:49;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:53;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:57;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:59;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:60;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:62;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:88;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:93;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:96;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:98;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:109;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:112;ja/application_framework/application_framework/handlers/mom_messaging/message_resend_handler.rst:126;ja/application_framework/application_framework/libraries/system_messaging/http_system_messaging.rst:104;ja/application_framework/application_framework/libraries/system_messaging/http_system_messaging.rst:246;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:337;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:350;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:352;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:640;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:641;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:708;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:709;ja/application_framework/application_framework/libraries/system_messaging/mom_system_messaging.rst:841;ja/application_framework/application_framework/messaging/mom/application_design.rst:15;ja/application_framework/application_framework/messaging/mom/application_design.rst:23;ja/application_framework/application_framework/messaging/mom/architecture.rst:15;ja/application_framework/application_framework/messaging/mom/architecture.rst:19;ja/application_framework/application_framework/messaging/mom/architecture.rst:52;ja/application_framework/application_framework/messaging/mom/architecture.rst:53;ja/application_framework/application_framework/messaging/mom/architecture.rst:70;ja/application_framework/application_framework/messaging/mom/architecture.rst:213;ja/application_framework/application_framework/messaging/mom/feature_details.rst:38;ja/application_framework/application_framework/web_service/http_messaging/getting_started/save/index.rst:152;ja/application_framework/application_framework/web_service/http_messaging/getting_started/save/index.rst:154;ja/application_framework/application_framework/web_service/http_messaging/getting_started/save/index.rst:158;ja/application_framework/application_framework/web_service/http_messaging/getting_started/save/index.rst:173;ja/application_framework/application_framework/web_service/http_messaging/getting_started/save/index.rst:176
電文	応答電文	応答電文	design	0	0	
電文	応答電文	レスポンスメッセージ	current	10	6	ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_receive.rst:51;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_receive.rst:56;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst:52;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:163;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:20;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:52;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst:138;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:216;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:314;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst:84
電文	応答電文	レスポンスメッセージ	input	0	0	
電文	応答電文	レスポンスメッセージ	fw	4	2	ja/application_framework/application_framework/libraries/tag.rst:1133;ja/application_framework/application_framework/libraries/tag.rst:1138;ja/application_framework/application_framework/web_service/http_messaging/application_design.rst:13;ja/application_framework/application_framework/web_service/http_messaging/application_design.rst:20
電文	応答電文	レスポンスメッセージ	design	0	0	
電文	フレームワーク制御ヘッダ	フレームワーク制御ヘッダ	current	13	2	ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:39;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:58;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:112;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:122;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:123;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:127;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_real.rst:133;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:124;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:159;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:169;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:170;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:174;ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst:180
電文	フレームワーク制御ヘッダ	フレームワーク制御ヘッダ	input	7	2	.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:335;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:336;.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md:350;.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md:113;.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md:178;.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md:192;.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md:200
